BVAExport,Image,Gel_1_Run_1_Pig_1807_45034 CY3.gel,,Gel_1_Run_1_Pig_1807_45034 CY5.gel,,Gel_1_Run_2_Pig_1807_45046 CY3.gel,,Gel_1_Run_2_Pig_1807_45046 CY5.gel,,Gel_2_Run_1_4810_45035 CY3.gel,,Gel_2_Run_1_4810_45035 CY5.gel,,Gel_2_Run_2_Pig_4810_45047 CY3.gel,,Gel_2_Run_2_Pig_4810_45047 CY5.gel,,Gel_3_Run_1_Pig_1209_45036 CY3.gel,,Gel_3_Run_1_Pig_1209_45036 CY5.gel,,Gel_3_Run_2_Pig_1209_45048 CY3.gel,,Gel_3_Run_2_Pig_1209_45048 CY5.gel,,Gel_4_Run_1_Pig_1906_45037 CY3.gel,,Gel_4_Run_1_Pig_1906_45037 CY5.gel,,Gel_4_Run_2_Pig_1906_45049 CY3.gel,,Gel_4_Run_2_Pig_1906_45049 CY5.gel,,Gel_5_Run_1_Pig_3908_45038 CY3.gel,,Gel_5_Run_1_Pig_3908_45038 CY5.gel,,Gel_5_Run_2_Pig_3908_45050 CY3.gel,,Gel_5_Run_2_Pig_3908_45050 CY5.gel,,Gel_6_Run_1_Pig_3106_45039 CY3.gel,,Gel_6_Run_1_Pig_3106_45039 CY5.gel,,Gel_6_Run_2_Pig_3106_45051 CY3.gel,,Gel_6_Run_2_Pig_3106_45051 CY5.gel,,Gel_7_Run_1_Pig_2107_45040 CY3.gel,,Gel_7_Run_1_Pig_2107_45040 CY5.gel,,Gel_7_Run_2_Pig_2107_45052 CY3.gel,,Gel_7_Run_2_Pig_2107_45052 CY5.gel,,Gel_8_Run_1_Pig_2712_45041 CY3.gel,,Gel_8_Run_1_Pig_2712_45041 CY5.gel,,Gel_8_Run_2_Pig_2712_44495 CY3.gel,,Gel_8_Run_2_Pig_2712_44495 CY5.gel,
,Group,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,,Whole,,Depleted,,Whole,,Depleted,,Depleted,,Whole,,Depleted,,Whole,
Master No.,ProteinID,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume,Std Abund.,Volume
265,,,,,,1.243841,251769,2.38521,1252929,1.386995,1359218,2.224137,102525,2.977578,6562327,-1.153547,87459,8.641388,2241648,-5.782683,570894,1.890497,1581555,-2.675269,1059313,,,,,2.243189,1217157,2.601741,48063,3.421201,171703,-1.655007,236674,,,,,-1.197392,3393266,3.839154,630723,1.339459,895021,1.761955,62013,,,,,1.527556,158326,1.127438,1011660,-1.88272,981182,2.754798,238250,1.166479,1080719,2.075002,97669
264,,-8.239705,30600,-2.286124,605229,-7.674425,64843,-1.458673,885347,2.347631,5625750,-6.133803,18377,2.365995,5653871,-3.981143,27477,2.177524,23367,1.015637,138701,,,,,,,,,1.428738,2730774,-5.661456,11494,-4.569289,57839,-1.463602,1409281,-8.599384,38078,-1.078118,1345782,2.056374,5617839,-5.067336,21799,2.278909,4383629,-5.896126,17184,-5.685821,48678,-1.750295,827301,-7.00547,20371,-1.814023,681073,3.388525,9966662,-4.926978,27949,3.259531,8412089,-2.898265,45239
261,,-1.197722,2302908,,,-1.199036,2984075,2.203473,20460312,,,,,1.621586,20564540,1.183296,686938,3.191164,5466600,-1.426073,15287179,,,,,1.054607,19034220,1.084083,777243,-1.580312,15148273,1.742098,1419857,1.033129,3227960,-1.254577,19436906,-1.469552,3211184,-1.025902,20381874,-1.112322,21737450,1.167499,1141418,-1.086461,18725290,-1.036381,1033969,-1.045967,2181316,1.447036,17272867,1.14298,1990195,1.107809,16699700,-1.246351,20976910,-1.009556,1212438,-1.204918,18336124,-1.034505,1085013
260,,1.065476,4683317,1.247541,30092011,-1.165792,2755406,2.245445,18718534,1.582506,15839939,1.195287,562774,2.398598,29976283,-1.435558,398515,4.55129,1480673,-1.295328,3196288,,,,,1.424225,23069108,2.041422,1313514,1.447128,24371806,2.088518,1197526,-1.065744,5687655,-1.482097,31919833,-1.553569,3180963,-1.105663,19804596,-1.205853,24918977,1.18918,1444845,-1.146003,19505350,-1.03496,1137628,-1.224197,3806875,1.273018,31038700,1.097744,2286231,1.196923,21581024,-1.04787,28302815,1.348987,1873063,-1.048138,14297246,1.184142,901524
259,,-2.138378,72750,-2.456308,347553,,,,,,,,,,,,,1.282114,81880,-1.161004,700033,,,,,,,,,2.079488,3459313,-1.183066,47873,1.344525,228732,-1.03533,1282420,,,,,2.179432,1354780,1.007729,25329,2.406936,3374015,-1.030405,71657,,,,,,,,,3.667203,6725295,-1.23049,69776,3.41534,3899048,-1.3245,43790
258,,,,,,,,,,,,,,,,,,-1.026154,99502,-1.351586,961395,,,,,2.513207,5903290,-1.586372,58818,2.101851,2758183,-1.253783,35634,1.157534,160573,-1.049663,1031430,,,,,2.690969,4066303,1.020101,62328,2.735678,5515077,-1.307414,81219,,,,,,,,,3.866587,9594855,-1.469064,79082,3.331399,7284884,-1.529637,72629
257,,,,,,,,,,1.516829,500262,-1.421317,10915,1.680881,1359399,-1.201765,30806,1.015639,38343,-1.229451,390784,-2.689475,104397,-1.08033,880405,,,,,,,,,1.102121,94907,-1.24019,541916,,,,,2.87381,4596555,-1.220384,52994,2.978637,1258907,-1.297837,17153,,,,,-1.131731,92131,-2.089604,431988,3.996421,2125503,-1.474765,16884,3.930347,1723634,-1.423374,15653
256,,-1.95478,72685,-1.912626,407661,-2.337427,85891,-1.240888,419871,1.498565,2023347,-1.574743,40331,1.393392,682240,-1.444817,15513,,,,,-3.534036,48199,-1.382191,417469,2.055483,4992088,-2.018193,47803,2.066823,1432688,-1.200902,19652,,,,,,,,,2.782725,2007693,-1.256575,23216,2.969154,1908013,-1.322084,25602,,,,,-1.259351,72762,-2.182206,363532,3.883631,3755682,-1.443535,31364,3.703761,2647594,-1.486273,24435
255,,,,,,-2.414557,117069,-1.175114,624255,1.371775,1897709,-1.869375,34810,1.29694,1147140,-1.793869,22571,,,,,-3.43939,34267,-1.471914,271243,2.328625,2089291,-1.660034,21470,1.835917,400144,-1.117704,6639,1.125318,25396,-1.398182,125973,-1.185691,157714,-1.055582,784963,2.30731,373100,-1.230633,5313,3.296484,348786,-1.162261,4795,,,,,-1.307734,41343,-2.155899,217110,4.108048,660552,-1.419573,5303,3.978982,527385,-1.351891,4981
254,,-3.543543,107971,-2.114181,993091,-5.224723,120880,-1.191099,1376045,2.882994,7841047,-3.660262,34952,2.878027,7363136,-3.514016,33328,-12.170689,7124,-3.355659,328823,-14.241505,20527,-2.953672,335276,1.506019,5375874,-5.743112,24690,1.604964,4063208,-4.407473,19556,-1.514763,221726,1.044162,2737036,-4.760695,75943,1.21653,1948859,1.728019,5439860,-4.286809,29693,1.703797,3715579,-4.39663,26126,-1.610127,119575,-2.568212,392210,-3.616084,43552,-1.861861,732295,4.826755,19846906,-2.775228,69366,3.54686,15483349,-2.029247,109292
253,,,,,,-2.11392,67359,-1.050493,351766,1.206246,852087,-1.886338,17615,1.219819,908845,-1.743962,19557,,,,,,,,,2.592809,225634,-1.509552,2290,1.902705,368160,1.100998,7253,,,,,-1.237857,149054,1.000568,818013,2.075344,494127,-1.3334,7220,2.505607,484450,-1.232637,8262,,,,,,,,,3.926402,1189056,-1.16778,12141,3.682276,643836,-1.183458,7506
251,,1.404604,145168,1.604864,910210,1.059257,88422,1.771778,383823,4.081662,902136,1.672768,17391,4.063908,1058895,1.60778,19177,,,,,,,,,3.304799,1016831,1.579734,19308,2.477896,391410,1.845693,9926,2.285566,60159,3.073863,631455,-1.401368,53668,2.514102,837819,2.040997,1413968,1.462116,40957,2.312164,1299796,1.264194,37433,-1.29938,32888,1.777818,397475,1.450563,29987,1.632329,292140,3.106823,1189606,1.457622,26130,3.272165,1039758,1.498368,24189
248,,,,,,2.342252,199839,2.95165,653543,1.760132,457916,4.352341,53262,,,,,,,,,2.543389,385171,-1.807633,283801,,,,,3.292576,3049056,1.516369,47808,4.017566,347156,-1.928434,349710,,,,,,,,,,,,,1.618229,359679,-3.272695,355319,,,,,-1.0272,1355850,3.145587,205105,3.019514,619487,1.474319,15367
247,,,,,,,,,,,,,,,,,,8.525844,1648912,-6.252936,393620,1.274226,145665,-1.000635,387005,-1.884737,1757872,4.378577,576263,2.428734,2189341,-1.081745,28371,3.740225,672229,-3.446933,406947,,,,,-1.443601,1690309,4.082104,402760,1.565408,309091,2.541962,26437,,,,,,,,,-2.506246,692737,3.030054,246292,-1.11152,635030,2.247164,80584
246,,-1.102725,287263,-1.24665,1394405,-1.445269,322655,1.175518,1422588,4.487503,9366241,1.077308,105768,4.364445,7874309,1.236418,102116,-1.917835,71581,-2.34992,743459,-8.330776,21759,-3.004128,204404,-1.443869,1270564,-2.536168,28734,-1.299016,1072510,-1.315724,36051,,,,,1.00671,346109,1.118222,1703477,1.997417,4446231,1.234682,111129,1.993679,3463001,1.052675,96311,-1.851426,140984,-2.118086,644735,,,,,2.432913,5839149,1.249099,140355,2.098895,2930166,1.158973,82201
245,,-1.945042,36342,1.532268,594373,-1.671021,60820,2.971672,783776,4.150459,1901526,1.083217,23344,4.882593,2696061,2.338299,59105,,,,,-1.220359,134087,-1.001194,553655,6.122423,2132901,7.285555,100823,,,,,,,,,1.211654,80694,2.735866,807341,4.853546,1716231,2.317719,33138,3.381267,1370227,1.451202,30976,-1.008301,76407,-1.786877,225568,1.024662,68713,-2.282199,254385,9.310562,3110457,2.124458,33228,5.253097,1627891,1.36383,21472
244,,-1.307972,247250,-1.388311,1278305,-1.597672,269467,1.113643,1244234,4.241583,8887074,1.020391,100566,4.407212,11457151,1.119493,133223,,,,,-1.37455,189447,-1.009764,873598,1.849646,6237287,-1.08183,123822,-1.163174,1126444,-1.087992,41001,1.153856,853299,-1.095611,5267984,1.089391,342215,1.327521,1847805,1.936942,3232234,1.268848,85614,1.937481,2756948,1.045941,78394,-1.362203,108894,-2.923207,265482,-1.086731,101824,-2.346451,408270,2.504182,5354625,1.167223,116849,2.334568,3203100,1.190424,82979
243,,-1.303971,149346,-1.526321,700168,-1.96194,219285,1.273273,1421605,4.746741,4727337,1.055879,49464,4.824319,5071486,1.114437,53629,2.561345,228744,-1.060825,1071368,-1.306899,215559,1.00921,963104,2.108826,8036962,-1.126239,134422,1.167705,1345557,1.18127,46343,1.322963,466691,-1.04765,2627948,1.048828,250485,1.350148,1428758,1.893304,1942385,1.315233,54559,1.865077,1833595,1.118099,57899,-1.94288,117473,-1.481042,806242,-1.27045,89317,-2.656359,369821,2.975261,5992781,1.16805,110147,2.656359,2293316,1.362187,59747
241,,,,,,,,,,1.490188,277812,-2.225141,3941,1.590153,1691731,-4.207788,11574,,,,,,,,,,,,,,,,,-2.639636,160390,-1.341381,2463316,-3.016622,202720,-1.084217,2499199,1.548342,8040435,-2.287153,91805,,,,,,,,,-3.451233,38182,-1.818949,627190,2.026808,3708590,-3.587768,23877,1.868746,5655530,-3.445073,44630
240,,1.161695,470075,-1.255348,1768876,1.059954,307148,1.287844,968471,3.849098,26617975,-1.069131,304256,,,,,,,,,,,,,2.115168,2968077,-1.294271,43068,1.598074,2379589,1.086364,55074,,,,,1.098365,340238,2.052209,2816807,2.234994,4270499,1.293098,99904,2.796869,2267521,1.954453,83462,-1.47424,53496,-1.379095,299188,,,,,1.701549,1096395,2.270039,68480,1.6383,972580,1.858674,56058
233,,-1.343753,142015,1.568793,1642880,-1.817845,97051,1.75281,802517,2.120786,22582562,1.002278,502017,2.439447,729503,-1.385695,9879,1.832878,110099,1.005784,768875,-2.251562,71616,-1.090744,500789,1.797367,2541536,-1.351782,41553,,,,,-1.130749,221849,1.457023,2852601,,,,,1.974274,1728278,1.020141,36109,1.801387,1905843,-1.20956,46072,-1.373938,162326,2.622784,3060317,-1.062125,281531,1.733579,4487787,1.16714,1580047,-2.141808,29592,,,,
232,,-1.525511,296604,1.309718,3252045,-3.186781,2588902,1.258202,26938953,2.007503,30504701,-1.571407,454858,,,,,1.807563,3174934,1.389087,31050721,-1.587192,3481611,1.305208,24432776,1.742007,39898445,-1.361071,668459,2.258453,17493764,-1.212827,217440,-2.139828,1411891,-1.637173,14402460,,,,,,,,,1.417611,20993544,-2.336498,333847,,,,,-1.624538,1352836,-1.391607,13672417,1.793518,25688061,-2.088925,321004,1.850688,20921856,-2.214862,259312
230,,-1.629548,235199,-1.390625,1512443,-1.72046,406345,1.212026,2198944,,,,,5.897806,13917833,1.274403,137668,2.047981,163385,-1.102185,921155,-2.03146,101303,1.018561,710070,2.199608,15655780,-1.365307,207085,1.518352,7442455,1.023268,170765,,,,,,,,,1.681771,6728248,1.219894,197336,1.748792,5152264,1.025196,159093,-1.203403,558909,-1.483378,2372188,-1.127523,213812,-1.618545,1289495,1.766068,4632660,-1.124945,109169,1.739296,4947706,1.128101,163035
228,,-1.16706,352471,-1.19491,1889157,-1.351809,745919,1.401762,3668122,,,,,3.715142,16642083,1.13772,233299,2.10995,71649,1.226242,529926,-1.635305,69388,1.395211,536298,,,,,1.901289,8841247,-1.543486,102572,1.075099,431760,1.20953,3791069,-1.329508,666306,1.666597,6541763,1.861875,8748563,1.182777,224718,1.978139,5415862,1.124763,162202,-1.483113,455011,-1.342815,2629232,1.000348,147390,-1.656113,770218,1.648831,5308602,-1.046119,144089,1.693444,3793420,1.043791,118789
227,,1.092327,216662,-1.445776,752862,-1.120686,205628,1.366834,817419,3.3567,7607620,1.15479,123110,4.307694,10427193,1.093297,121145,2.489593,109728,1.295085,726421,-1.432431,93187,1.538472,695668,2.026373,4148282,-1.022883,79501,2.411258,6597863,1.427439,132979,-1.305141,134301,-1.640186,834055,-1.262881,323077,1.640392,2965621,,,,,2.009913,4196688,1.147473,126199,-1.455122,162657,-1.225271,1010622,1.056734,137772,-1.297535,869887,1.748631,3821468,-1.161774,88068,1.450226,3969464,-1.280939,108560
226,,1.293936,363126,1.017417,1566859,-1.146794,564382,1.433612,2407981,1.847214,8151447,-3.017447,68791,,,,,,,,,,,,,1.87265,2521260,1.441148,77076,2.075952,9375726,-1.758686,87431,,,,,1.141355,95755,-1.211296,306895,1.336778,1964174,1.653992,98266,1.441053,2453018,1.20228,107798,1.119037,132083,-1.288738,479167,,,,,2.095697,1798896,-1.230465,32660,2.04669,1498816,-1.371554,27126
223,,1.094297,370145,-1.71373,1083130,1.160078,1047265,-1.278255,1832797,1.411149,1471326,2.121219,104034,2.716046,1182774,-1.077493,18501,6.122737,852370,-1.578843,1122134,-1.213443,209783,1.052918,907962,1.135183,3370463,2.764007,325996,2.035293,4552461,1.291484,98350,2.19332,665977,-2.923747,810529,-1.335868,354559,-1.612349,1301645,-1.290829,1032216,2.963855,159678,1.309417,1138726,-1.157983,39557,,,,,2.216173,391532,-2.684733,569704,1.003617,2035534,2.038597,193575,1.291559,1983496,1.43023,111590
222,,-2.15786,94726,-1.516999,739424,-2.560678,99064,1.108837,729964,3.429802,1585536,-1.438166,15120,3.547292,2861599,-1.22242,30209,2.49923,204186,-1.084144,959033,-1.572481,84691,1.181357,532951,2.093457,2110042,1.016149,40685,1.999433,3798988,-1.113744,58082,1.270386,511014,1.045045,3280827,-2.384867,74328,-1.168724,672054,1.763189,1241977,-1.53996,18495,1.683236,1268859,-2.041423,19450,-1.247008,160466,-1.27031,824122,-1.217367,163284,-1.69703,1014057,2.288692,2038589,-1.314132,31733,2.309719,1495267,-1.709186,19243
221,,,,,,1.018527,303079,1.271037,981531,3.737609,2521488,1.239356,39329,2.663158,1957863,1.400181,47121,4.407654,164025,1.518424,719112,-1.052235,115873,1.359804,561636,,,,,2.212804,4434332,1.350933,92169,-1.128078,143084,-1.304726,965522,-1.415876,139887,-1.057085,830218,1.901197,6216546,-1.302364,101517,2.241137,4679679,1.169336,128609,-1.211935,138848,-1.286759,684180,,,,,1.893121,3260323,1.017825,82066,2.108881,2937883,-1.273313,55584
220,,,,,,-1.167795,279034,1.917337,1621380,3.289316,4017249,1.675368,96247,3.134656,4427636,1.633546,105623,-1.132163,138808,-1.039997,1923058,-3.273152,57125,1.2173,771034,1.923693,792060,1.379877,22569,2.183346,3683229,1.805938,103723,1.835599,231858,-1.539761,640239,1.01932,122818,-1.055194,505963,1.56559,2236455,-1.024377,56386,1.680787,1738583,1.030473,56144,-1.339252,56106,-1.630469,241106,1.634616,89170,-1.538708,306926,1.945153,2284263,-1.291962,42555,1.861915,1759270,-1.213226,39567
219,,-2.438141,1825785,-1.174109,20805896,,,,,2.240039,38908707,-1.522335,536704,2.047923,20685485,-1.403876,329358,,,,,,,,,,,,,1.73886,27301629,-1.187519,450142,,,,,-3.037631,1324563,-1.509112,11813696,1.593861,38983983,-1.739463,568551,1.688112,18349824,-2.114602,270761,-2.292277,1181953,-1.184883,11963013,,,,,1.75476,30876901,-1.936503,425408,1.905507,17151378,-2.322785,196871
218,,-2.335091,101887,-1.628054,801937,-2.173392,154702,-1.165722,748517,2.891648,3479835,1.950726,110424,2.664299,6619760,1.357844,154438,2.795652,153133,-1.071129,650796,-1.543678,90493,1.194849,565416,1.120462,2961103,4.021142,422139,2.135966,4331096,1.049583,72458,-1.113109,240600,-1.270714,1644888,-3.770594,30076,-1.475402,340580,1.493026,2006400,1.255967,68246,1.443734,1914283,-1.660521,42059,1.420514,153531,-3.54019,159725,-2.037325,37048,-2.279495,286664,1.898409,2517334,1.389313,86250,2.143233,2214354,-2.315311,22671
217,,-1.051125,163754,1.104644,1043410,-1.22881,312939,1.216761,1214262,4.01785,3832748,1.7079,76636,3.905757,5285499,1.490077,92307,4.264503,306136,1.414582,1292335,1.166412,260442,1.391836,1052763,1.890595,5737912,-1.037668,116184,1.356697,1210363,1.148228,34876,1.282633,181149,-1.291974,853161,-1.323064,163723,-1.119237,857567,1.542895,3909960,-1.455645,70393,1.918873,2639973,-1.15061,62981,,,,,1.024622,32995,-1.956916,142462,2.034552,3450033,-1.255585,63229,2.051605,2227870,-1.46657,37618
216,,-1.362471,730341,-1.211196,4508425,-1.573473,638070,1.30388,3397255,2.755594,14431059,-1.07883,228341,3.002697,16639159,1.086186,275530,1.982799,662501,-1.088924,3904912,-1.637463,581618,-1.012009,3187927,1.540748,8323214,-1.139429,188331,1.742147,5591712,1.003859,109698,1.225847,1560816,1.441493,14324493,-1.002574,541347,1.042043,2505978,1.681773,6978181,1.283205,215288,1.641851,5511878,1.129416,199712,,,,,-1.124611,294160,-1.648284,1737564,2.272766,13036143,1.273152,341887,1.952086,6767279,1.048951,184745
212,,,,,,2.367076,1517425,-2.347103,708803,1.211498,297697,2.08494,24099,,,,,3.113796,153562,1.035975,650195,2.077305,314474,-6.271304,81773,,,,,2.151976,602528,1.454816,13868,1.609154,483729,-1.868595,1255569,1.385152,146044,-1.396865,334450,1.396073,290090,1.794134,15074,1.167685,863429,2.189304,85269,1.770707,403125,-5.191282,229439,1.254366,119441,-3.317217,248509,1.2703,1132726,1.962268,81919,,,,
211,,-1.181534,136424,-3.298697,268152,1.467867,837344,-3.045614,486077,1.248129,1521964,1.384726,79426,1.573464,2387459,1.285217,89269,3.805503,40694,-1.430666,95122,,,,,1.554002,5718410,2.133865,311918,,,,,1.309392,217336,-1.615548,801850,-1.078939,173895,-1.32576,627074,1.205247,1798837,1.563839,94375,1.246606,1762461,1.18949,88580,,,,,,,,,2.074025,3554222,-1.034922,77523,2.106785,2557683,-1.147153,53766
210,,-1.20797,92787,-3.202893,192038,1.142204,336756,-3.101491,246697,1.197678,1420732,1.275544,71174,1.6078,1885254,1.218097,65383,2.46602,255867,-1.002336,1317363,,,,,1.923524,2598119,1.345967,72218,,,,,,,,,-1.298632,135556,-1.202969,648410,1.216759,1179038,1.290533,50564,1.280306,1433169,1.004385,59220,,,,,,,,,2.087756,2323887,-1.18946,43812,2.080891,2140447,-1.244074,42006
209,,,,,,,,,,,,,,,,,,2.211432,424974,-1.189103,2056696,-1.371883,25340,1.190914,140245,2.363605,2398800,-1.286792,31330,1.893065,558248,1.000313,10043,1.330245,224466,1.130164,1488372,,,,,1.482818,627851,1.06527,18238,,,,,,,,,,,,,2.614732,1584207,-1.572723,18036,2.099356,1048803,-1.627723,15593
207,,2.080979,154869,-4.682654,87215,1.520158,187438,-3.229381,99086,3.236615,444235,2.82582,18244,1.921157,278779,3.412939,22671,4.388876,550847,-1.621888,984822,1.889399,159340,-1.626572,175635,,,,,2.14474,381688,2.099197,12719,,,,,2.464011,91044,-1.628091,100561,2.408207,520311,2.076782,18143,2.417409,377107,2.076131,17059,3.432364,113096,-1.170681,147253,,,,,1.416216,324197,2.505004,26847,,,,
202,,,,,,,,,,4.352704,357985,-1.096246,3529,,,,,1.004146,54593,1.024834,709079,-4.558862,11407,1.180512,207961,,,,,3.671714,4957153,1.009611,46407,-2.737442,22666,1.467496,710637,-3.22924,19257,1.064551,293329,1.81203,331526,-1.438976,5141,2.000501,295180,-2.842719,2734,,,,,,,,,1.66327,379842,-1.823593,5863,,,,
201,,-8.681311,5430,-1.019264,253796,-6.970704,42350,1.266795,970508,,,,,5.282006,660294,-1.694041,3378,1.06174,51289,1.159941,713088,-4.765841,18699,1.245852,376104,,,,,3.222757,12001505,-1.149598,110288,,,,,-6.149114,10888,1.498877,444658,2.131873,1161486,-1.957816,11252,2.443811,973543,-4.063362,5164,-1.525549,61691,-3.322262,148205,-3.408059,10097,1.573723,468829,2.461586,1806402,-2.090694,16433,2.308118,632126,-4.814489,2890
200,,-5.120961,25213,2.067033,1464569,-4.4357,251425,2.534975,7336804,6.435062,6967309,-3.934878,12943,6.91193,1710939,-4.85697,2333,,,,,-3.731702,27582,1.5411,537337,,,,,1.066906,2698249,-3.241491,26563,-1.936202,14277,2.375463,512492,-6.829749,8705,2.045725,538915,1.752218,1152229,-5.076145,5238,1.963199,1808561,-5.241264,9258,,,,,,,,,2.288276,1225029,-7.733332,3241,2.463454,1174223,-5.400612,4484
199,,-4.677863,24386,2.566686,1606746,,,,,6.263043,5239558,-6.004221,6554,5.824835,744318,-1.834854,3188,1.562969,146128,1.426706,1697534,-1.888939,65554,1.554666,652135,,,,,1.123948,2123982,-3.714478,17321,-1.577148,95931,2.145268,2533169,-3.96595,22640,2.221646,883890,,,,,,,,,,,,,,,,,2.237595,1144739,-5.814883,4119,2.177394,1653133,-3.617376,10663
198,,-2.341875,51634,3.561677,2363418,-2.354912,38350,5.926372,1388966,6.966566,6501696,-3.705556,11847,5.508945,374964,-1.480178,2105,1.323699,298199,1.742973,4996990,-2.600775,151330,1.615003,2153201,3.021626,5490875,-2.077881,34740,,,,,,,,,-3.322587,33035,3.476103,1690608,,,,,,,,,-2.307499,107027,3.046008,3935635,-1.269333,104484,2.658978,3053000,3.435691,1978566,-2.342442,11510,3.236237,4636583,-2.160588,33689
197,,1.044682,176568,1.752047,1625026,-1.281679,59718,1.732684,344165,4.151921,1126946,1.248477,15940,1.640133,353866,1.150302,11361,,,,,,,,,,,,,2.641799,683728,2.488114,21924,,,,,-1.160647,125455,2.28295,1472937,3.641553,663548,-1.239318,5945,,,,,,,,,,,,,3.081661,939803,1.329551,18983,,,,
194,,-1.942161,120640,4.588258,5899442,-2.743945,392571,5.65269,15801978,7.105962,10698181,-4.182963,16930,5.575031,4148804,-2.085841,16332,1.317439,101174,1.558834,1523489,-2.465618,300020,1.789247,4483630,3.246611,12856704,-2.37241,66307,,,,,,,,,-2.671776,196693,3.30136,7687433,2.779346,4423571,-1.566224,41089,3.326868,5545078,-2.847625,30830,-2.57191,211010,4.160244,11812080,-1.7118,225452,2.353601,7863700,3.772657,5913006,-2.239471,32766,3.887537,5917849,-2.102313,36787
193,,-2.026751,336665,3.750696,14044186,-4.065621,463971,3.612926,17686400,5.36294,12211214,-2.822118,37952,4.935793,14318383,-2.867711,46307,1.438619,29541,1.475594,385609,-2.703947,191062,1.927106,3372574,2.940433,28115650,-2.028029,187289,,,,,-1.361029,87055,2.959005,2736263,-1.919474,527348,3.776822,16939695,3.42968,17078568,-2.627772,76623,4.11456,10304123,-2.063226,63933,-2.453645,287162,3.824352,14097602,-1.673389,231813,3.005911,10094794,3.59006,19284326,-2.151165,116906,3.477384,9886671,-1.870844,77208
192,,-3.350553,249703,2.340286,10744734,-3.562133,376979,4.175432,14550951,2.573211,10816439,-2.375024,83252,7.07982,24732148,-2.496071,64066,,,,,-1.378721,352772,1.398326,2303894,2.827029,16100334,-2.064934,109559,,,,,,,,,,,,,2.613977,10840632,-1.748881,95883,3.291414,17489063,-2.122891,131838,-2.649616,85762,4.226942,5025194,-1.696037,100138,3.073509,4519137,2.253736,14902976,-2.87939,107517,2.207741,7128855,-2.760237,59433
190,,-3.692999,79638,2.243974,3621628,-3.742465,117509,4.478944,5111722,6.655273,14293945,-2.570088,39309,7.020082,12213916,-2.427309,32812,6.540372,225639,-2.394149,183384,-1.150084,198586,1.454122,1125026,2.659507,6282021,-1.92775,48674,3.516173,1020807,-1.063613,9293,,,,,-2.055167,149975,4.899137,6690910,4.218414,10373090,-1.804465,55101,4.212466,10926635,-2.176861,62763,-1.25877,56448,5.093029,1893303,-1.453357,49886,2.665867,1673310,2.050196,4963841,-2.972785,38130,2.081665,2915002,-3.03471,23443
188,,-4.408661,17479,2.241729,947966,-3.154297,41043,4.766407,1601384,6.171224,4789802,-1.602046,22789,6.261015,3317449,-1.692143,14334,,,,,-1.787522,170983,1.183458,1225295,,,,,,,,,,,,,-2.124431,43629,4.618018,1896588,,,,,4.246421,4087556,-2.276183,22275,,,,,2.000906,102195,1.41727,626675,1.916325,1302840,-2.556997,12448,2.323001,1101123,-2.967566,8115
187,,-1.840076,8933,2.708478,244312,-1.311484,26302,5.803516,519524,3.137877,1135200,2.368415,40304,3.873265,1087156,1.214752,15608,,,,,-2.419576,225678,1.04359,1930375,,,,,3.125412,8384396,1.340427,122426,,,,,-1.575172,22815,3.508424,558676,3.100318,568956,1.210868,8985,3.994074,2551182,-1.419585,23700,,,,,,,,,1.759247,359829,-1.344167,7124,2.766341,455491,-1.922593,4351
185,,-4.960384,107201,1.061225,3096763,,,,,5.755463,10105792,-2.48087,33292,5.850617,7356574,-2.562767,22460,1.288327,628853,-1.122475,5534105,-3.013888,216633,1.249218,2762953,2.614601,4263006,-1.973249,32823,,,,,,,,,-3.032023,151025,1.834987,3723178,2.941579,8068111,-1.550516,71526,2.810995,7365968,-2.053162,67225,,,,,-2.112268,40658,1.856183,1380075,2.043671,4826016,-2.446381,45192,2.03587,5041005,-2.652542,47425
184,,-3.554381,217195,1.857619,7869675,,,,,5.704535,29157774,-2.883298,83387,5.497575,21901751,-2.728574,66837,1.630037,344447,-1.31034,2052306,-3.621781,134117,1.038166,1708269,,,,,,,,,-1.559258,141029,2.538095,4355977,-3.034809,239004,1.897377,6098034,2.18598,15584077,-1.996562,144378,2.068125,10089480,-2.542384,101073,,,,,,,,,2.455943,9776440,-1.942218,95956,2.449598,9595054,-2.039466,97575
